Status,Adult Mortality,BMI,HIV/AIDS,Diphtheria,thinness  1-19 years,Polio,GDP,Alcohol,Income composition of resources,Schooling,Life expectancy
0,459.0,29.7,21.6,89.0,5.4,89.0,369.239336,4.93,0.523,11.0,53.6
0,46.0,29.3,33.7,88.0,5.8,89.0,332.517125,4.9,0.519,10.8,52.6
0,477.0,28.9,40.2,88.0,6.1,89.0,2842.438422,4.87,0.514,10.6,51.4
0,51.0,28.5,40.7,87.0,6.5,88.0,347.48798,5.55,0.508,10.5,50.0
0,564.0,28.2,43.7,87.0,6.9,88.0,2937.36723,5.53,0.502,9.9,47.8
0,63.0,27.8,49.1,86.0,7.3,88.0,2873.862141,5.08,0.495,9.7,46.0
0,69.0,27.4,50.3,86.0,7.7,88.0,2529.633557,5.78,0.492,9.4,45.6
0,6.0,27.1,50.6,85.0,8.2,87.0,22.99449,5.65,0.493,9.1,45.9
0,587.0,26.7,49.9,85.0,8.6,87.0,1324.996228,5.52,0.502,9.2,46.4
0,568.0,26.3,48.8,84.0,9.0,87.0,1437.634951,6.72,0.506,9.3,47.1
0,536.0,25.9,46.4,84.0,9.4,87.0,1637.4567,7.19,0.516,9.4,48.4
1,53.0,59.5,0.1,98.0,1.5,98.0,5585.25847,3.755,0.909,15.9,82.4
1,54.0,59.0,0.1,98.0,1.5,98.0,5918.19898,7.3,0.906,15.8,82.3
1,57.0,58.5,0.1,98.0,1.4,98.0,6283.24522,7.3,0.904,15.8,81.9
1,57.0,58.1,0.1,98.0,1.4,98.0,57134.777,7.4,0.903,15.8,81.7
1,58.0,57.7,0.1,98.0,1.4,98.0,59593.28711,7.4,0.901,16.0,81.7
1,58.0,57.3,0.1,98.0,1.3,98.0,5276.25591,7.2,0.895,15.8,81.5
1,62.0,56.9,0.1,98.0,1.3,98.0,4627.592,7.3,0.898,15.8,81.4
1,62.0,56.5,0.1,98.0,1.3,98.0,55746.84238,6.9,0.897,15.7,81.1
1,63.0,56.1,0.1,98.0,1.3,98.0,53324.37937,6.9,0.895,15.8,89.0
1,64.0,55.7,0.1,98.0,1.3,98.0,46256.4716,6.5,0.892,15.9,88.0
1,66.0,55.3,0.1,98.0,1.3,98.0,4385.35315,6.5,0.89,16.0,85.0
1,7.0,54.9,0.1,99.0,1.3,99.0,42442.2245,6.6,0.888,16.0,83.0
1,69.0,54.4,0.1,99.0,1.3,99.0,36961.42537,6.9,0.882,15.9,82.0
1,71.0,53.9,0.1,99.0,1.3,99.0,29571.7446,6.9,0.88,15.9,79.9
1,73.0,53.4,0.1,99.0,1.3,99.0,26969.24457,6.6,0.877,15.9,79.8
1,73.0,52.8,0.1,99.0,1.4,99.0,29283.55,6.2,0.873,15.9,79.6
1,49.0,57.4,0.1,97.0,0.4,97.0,8989.8424,3.755,0.938,16.0,83.4
1,51.0,57.0,0.1,96.0,0.4,96.0,85814.58857,9.61,0.936,15.9,83.2
1,52.0,56.6,0.1,96.0,0.4,96.0,84658.88768,9.73,0.934,15.8,83.0
1,54.0,56.2,0.1,96.0,0.5,96.0,83164.38795,9.86,0.932,15.7,82.7
1,55.0,55.8,0.1,96.0,0.5,96.0,87998.44468,9.99,0.932,15.6,82.6
1,57.0,55.4,0.1,95.0,0.5,96.0,74276.71842,10.01,0.92,15.4,82.3
1,6.0,55.0,0.1,95.0,0.5,96.0,69672.471,10.15,0.916,15.3,82.1
1,6.0,54.6,0.1,95.0,0.5,96.0,72119.5687,10.29,0.914,15.3,82.0
1,63.0,54.1,0.1,94.0,0.5,94.0,63223.46778,10.44,0.911,15.3,81.7
1,65.0,53.7,0.1,94.0,0.6,94.0,57348.92788,10.24,0.904,15.2,81.5
1,66.0,53.2,0.1,94.0,0.6,94.0,54797.54663,10.15,0.899,15.2,81.1
1,69.0,52.8,0.1,93.0,0.6,95.0,53255.97631,10.55,0.895,15.1,81.0
1,72.0,52.3,0.1,93.0,0.6,95.0,4796.56497,10.82,0.889,15.0,85.0
1,74.0,51.8,0.1,93.0,0.6,95.0,41336.72192,10.85,0.89,15.2,84.0
1,75.0,51.3,0.1,93.0,0.7,95.0,38538.64447,11.12,0.888,15.2,82.0
1,78.0,5.8,0.1,93.0,0.7,95.0,37813.23426,11.26,0.879,15.1,79.7
0,293.0,57.1,0.1,41.0,6.3,5.0,1766.947595,3.755,0.553,9.0,64.5
0,294.0,56.2,0.1,43.0,6.3,52.0,1766.947595,0.01,0.575,9.0,64.4
0,37.0,55.2,0.1,41.0,6.3,5.0,1766.947595,0.01,0.635,13.0,63.6
0,32.0,54.2,0.1,45.0,6.3,47.0,1766.947595,0.01,0.645,12.5,62.8
0,163.0,53.2,0.1,72.0,6.3,6.0,1766.947595,0.76,0.646,12.0,71.7
0,127.0,52.3,0.1,8.0,6.4,83.0,1766.947595,0.78,0.65,11.7,73.7
0,124.0,51.3,0.1,8.0,6.4,83.0,1766.947595,0.81,0.648,11.8,73.8
0,122.0,5.4,0.1,79.0,6.4,83.0,1766.947595,0.8,0.651,11.6,73.8
0,121.0,49.4,0.1,8.0,6.4,83.0,258.3529,0.83,0.644,11.5,73.8
0,123.0,48.5,0.1,8.0,6.4,83.0,1762.24617,0.97,0.636,11.4,73.7
0,127.0,47.6,0.1,8.0,6.5,83.0,1577.457182,0.92,0.624,11.0,73.5
0,131.0,46.8,0.1,81.0,6.5,84.0,148.852738,0.93,0.61,10.6,73.2
0,134.0,46.0,0.1,83.0,6.6,85.0,1253.39143,1.29,0.599,10.3,73.0
0,135.0,45.3,0.1,84.0,6.6,86.0,1263.13455,1.25,0.596,10.2,72.8
0,135.0,44.6,0.1,82.0,6.7,83.0,1258.421953,1.29,0.589,10.1,72.7
0,136.0,43.9,0.1,84.0,6.8,86.0,1177.629268,1.41,0.588,10.0,72.6
0,161.0,4.7,0.2,96.0,3.6,96.0,918.6771543,3.755,0.625,11.3,69.7
0,162.0,39.9,0.2,97.0,3.6,94.0,114.45919,0.01,0.622,11.3,69.6
0,163.0,39.0,0.2,96.0,3.6,97.0,14.214412,0.01,0.617,11.2,69.3
0,164.0,38.2,0.2,94.0,3.6,96.0,954.725253,0.01,0.613,11.1,68.8
0,166.0,37.4,0.2,96.0,3.7,97.0,834.5412953,0.32,0.608,11.1,68.1
0,171.0,36.6,0.2,93.0,3.7,95.0,738.3475227,0.32,0.603,11.1,67.3
0,174.0,35.9,0.2,93.0,3.7,93.0,666.3458569,0.3,0.601,11.1,66.7
0,178.0,35.3,0.3,86.0,3.8,87.0,76.914128,0.32,0.592,10.8,66.4
0,181.0,34.7,0.3,86.0,3.8,85.0,52.35956,0.35,0.586,10.9,66.1
0,183.0,34.1,0.3,83.0,3.8,76.0,44.2872665,0.38,0.579,10.7,65.9
0,194.0,33.5,0.3,84.0,3.8,79.0,337.359236,0.37,0.572,10.6,65.5
0,177.0,33.0,0.3,86.0,3.9,82.0,39.281834,0.38,0.563,10.5,65.9
0,182.0,32.5,0.3,85.0,4.0,82.0,236.314438,0.36,0.553,10.1,65.2
0,193.0,32.1,0.3,85.0,4.0,84.0,189.3878519,0.6,0.543,9.8,64.3
0,194.0,31.6,0.3,85.0,4.1,84.0,17.8159721,0.86,0.535,9.7,64.0
0,198.0,31.3,0.3,83.0,4.2,86.0,138.436633,0.37,0.529,9.6,63.7
0,148.0,33.6,0.1,99.0,7.7,99.0,5814.863134,3.755,0.738,13.6,74.9
0,152.0,32.4,0.1,99.0,7.8,99.0,5941.8471,6.41,0.737,13.6,74.6
0,153.0,31.3,0.1,99.0,7.9,99.0,6171.262444,6.5,0.733,13.6,74.5
0,154.0,3.1,0.1,99.0,8.0,99.0,5859.915622,6.56,0.729,13.7,74.3
0,155.0,29.0,0.2,99.0,8.1,99.0,5491.159981,6.07,0.72,13.3,74.1
0,158.0,27.9,0.2,99.0,8.2,99.0,575.32176,5.95,0.711,13.1,73.9
0,16.0,26.8,0.3,99.0,8.3,99.0,4212.5492,5.88,0.706,13.0,73.7
0,162.0,25.7,0.3,99.0,8.5,99.0,4378.68746,5.92,0.7,12.9,73.5
0,165.0,24.6,0.4,98.0,8.6,98.0,3972.26475,6.2,0.687,12.3,73.3
0,168.0,23.6,0.5,98.0,8.7,98.0,3368.952576,6.18,0.686,12.4,73.0
0,177.0,22.6,0.5,98.0,8.9,98.0,2893.651356,6.26,0.682,12.0,72.5
0,189.0,21.7,0.5,98.0,9.0,98.0,2659.83918,6.17,0.674,11.9,71.6
0,189.0,2.9,0.6,98.0,9.1,98.0,2358.93629,6.14,0.666,11.8,71.7
0,192.0,2.2,0.7,96.0,9.2,97.0,296.54617,5.93,0.657,11.5,71.4
0,194.0,19.4,0.8,96.0,9.3,97.0,1893.145377,5.92,0.649,11.2,71.2
0,194.0,18.7,0.8,97.0,9.4,97.0,27.564826,5.88,0.64,10.9,71.1
0,12.0,6.3,0.1,91.0,2.1,92.0,1766.947595,3.755,0.746,12.9,75.7
0,12.0,59.7,0.1,95.0,2.2,96.0,1766.947595,1.13,0.743,12.9,75.5
0,14.0,59.1,0.1,98.0,2.2,98.0,1766.947595,1.03,0.741,12.9,75.3
0,15.0,58.5,0.1,95.0,2.2,97.0,1766.947595,1.23,0.739,12.9,75.1
0,17.0,57.9,0.1,96.0,2.2,97.0,1766.947595,1.16,0.735,12.9,74.9
0,18.0,57.4,0.1,95.0,2.3,95.0,1766.947595,1.47,0.732,13.0,74.7
0,111.0,56.9,0.1,96.0,2.3,96.0,1766.947595,1.77,0.73,13.0,74.4
0,111.0,56.4,0.1,95.0,2.4,96.0,1766.947595,1.72,0.714,12.2,74.2
0,12.0,55.9,0.1,95.0,2.4,96.0,1766.947595,1.75,0.709,12.2,73.5
0,122.0,55.4,0.1,93.0,2.5,92.0,1766.947595,1.74,0.703,12.1,73.7
0,12.0,54.9,0.1,97.0,2.5,98.0,1766.947595,1.75,0.0,11.9,73.6
0,12.0,54.5,0.1,94.0,2.6,95.0,1766.947595,2.07,0.0,11.9,73.5
0,126.0,54.1,0.1,96.0,2.7,96.0,1766.947595,2.4,0.0,11.9,73.2
0,128.0,53.6,0.1,96.0,2.7,97.0,1766.947595,2.53,0.0,11.9,72.8
0,126.0,53.2,0.1,91.0,2.8,91.0,1766.947595,3.27,0.0,11.8,73.1
0,125.0,52.7,0.1,95.0,2.8,96.0,1766.947595,2.86,0.0,11.7,72.6
0,152.0,17.4,0.1,76.0,1.9,75.0,1161.76935,3.755,0.603,12.5,68.3
0,155.0,17.0,0.1,77.0,1.9,76.0,1153.51578,0.01,0.612,12.5,68.0
0,158.0,16.6,0.1,82.0,11.1,82.0,117.765674,0.01,0.62,12.5,67.7
0,159.0,16.2,0.1,83.0,11.2,83.0,1117.77724,0.01,0.618,12.5,67.4
0,161.0,15.8,0.1,67.0,11.3,66.0,114.56179,0.5,0.607,12.5,67.2
0,163.0,15.5,0.1,72.0,11.5,72.0,849.8626972,0.1,0.599,12.4,66.9
0,165.0,15.1,0.1,72.0,11.6,78.0,757.3114436,0.09,0.599,12.1,66.6
0,168.0,14.7,0.1,79.0,11.7,79.0,643.71911,0.06,0.566,11.7,66.2
0,173.0,14.2,0.1,7.0,11.8,7.0,524.8959363,0.05,0.541,11.3,65.8
0,186.0,13.9,0.1,63.0,11.9,62.0,441.53226,0.04,0.511,11.0,64.9
0,26.0,13.5,0.1,55.0,12.0,55.0,478.331859,0.36,0.492,10.6,63.7
0,229.0,13.2,0.1,57.0,12.0,57.0,467.5438297,0.38,0.484,10.2,62.3
0,25.0,12.9,0.1,55.0,12.1,55.0,471.4565823,0.44,0.485,9.8,61.0
0,261.0,12.6,0.1,54.0,12.1,38.0,48.61552,0.48,0.475,9.8,62.0
0,269.0,12.3,0.1,93.0,12.1,93.0,56.4249869,0.5,0.47,9.8,59.4
0,276.0,11.9,0.1,93.0,12.2,93.0,422.28633,0.5,0.0,0.0,58.7
0,287.0,24.3,1.0,88.0,6.5,88.0,551.138346,3.755,0.484,12.0,59.9
0,285.0,23.7,1.0,87.0,6.6,85.0,62.1318489,0.01,0.475,12.0,59.7
0,287.0,23.1,1.5,84.0,6.8,84.0,579.43485,0.01,0.47,12.0,59.4
0,294.0,22.6,1.7,84.0,7.0,84.0,563.6894247,0.01,0.464,12.0,58.9
0,34.0,22.0,2.6,85.0,7.1,85.0,562.3393592,1.44,0.457,11.5,58.3
0,323.0,21.4,3.8,83.0,7.3,83.0,487.9238913,1.21,0.449,11.0,57.4
0,336.0,2.9,4.3,78.0,7.5,78.0,499.6468713,1.24,0.442,10.6,56.7
0,344.0,2.4,4.8,81.0,7.7,8.0,513.391914,1.33,0.441,10.1,56.2
0,344.0,19.8,5.1,82.0,7.9,72.0,42.764743,1.37,0.443,10.6,55.9
0,345.0,19.3,5.0,84.0,8.1,85.0,377.33629,1.37,0.436,10.2,55.7
0,357.0,18.9,5.0,82.0,8.4,8.0,372.1721837,1.14,0.435,10.1,55.0
0,355.0,18.4,5.1,71.0,8.6,71.0,349.9937253,1.01,0.432,10.0,54.9
0,355.0,17.9,5.2,72.0,8.8,72.0,31.437144,1.02,0.428,9.9,54.7
0,351.0,17.5,5.3,59.0,9.0,58.0,28.832123,1.0,0.428,9.7,54.7
0,345.0,17.1,5.3,5.0,9.2,51.0,26.6394652,0.95,0.426,9.4,54.6
0,339.0,16.6,5.1,64.0,9.4,63.0,26.3932935,1.1,0.425,9.3,54.6
0,133.0,75.2,0.1,78.0,0.1,8.0,493.775387,3.755,0.718,14.3,73.5
0,135.0,74.8,0.1,8.0,0.1,82.0,4192.349758,0.01,0.716,14.3,73.3
0,137.0,74.3,0.1,82.0,0.1,84.0,4266.557174,0.01,0.718,14.3,73.2
0,138.0,73.8,0.1,77.0,0.1,79.0,451.542462,0.01,0.717,14.4,73.0
0,14.0,73.3,0.1,82.0,0.1,84.0,445.18866,0.96,0.712,14.4,72.9
0,142.0,72.7,0.1,82.0,0.1,84.0,3547.59975,1.24,0.707,14.4,72.8
0,147.0,72.1,0.1,84.0,0.1,86.0,37.846563,1.08,0.703,14.5,72.5
0,145.0,71.5,0.1,86.0,0.1,88.0,3392.64743,1.1,0.698,14.5,72.6
0,146.0,7.8,0.1,87.0,0.1,88.0,2932.315883,2.05,0.698,14.5,72.5
0,148.0,7.1,0.1,88.0,0.1,89.0,2892.522663,1.79,0.695,14.6,72.4
0,15.0,69.4,0.1,89.0,0.1,9.0,2594.74999,1.57,0.694,14.6,72.3
0,151.0,68.6,0.1,9.0,0.1,91.0,2284.37858,1.8,0.693,14.6,72.2
0,153.0,67.8,0.1,9.0,0.1,91.0,229.714718,1.79,0.683,13.7,72.0
0,155.0,67.0,0.1,84.0,0.1,85.0,1842.44421,1.51,0.679,13.5,71.9
0,157.0,66.2,0.1,89.0,0.1,91.0,1837.977391,1.35,0.674,13.2,71.8
0,158.0,65.5,0.1,91.0,0.1,91.0,263.27236,1.24,0.676,13.7,71.6
0,17.0,47.1,0.3,96.0,5.7,88.0,17321.83373,3.755,0.779,12.7,71.2
0,171.0,46.0,0.3,92.0,5.8,94.0,19325.24283,6.94,0.778,12.7,71.1
0,172.0,45.0,0.3,92.0,5.8,94.0,1967.83283,6.71,0.773,12.7,71.0
0,174.0,44.0,0.4,92.0,5.9,91.0,19152.531,6.7,0.772,12.6,78.0
0,176.0,43.0,0.4,9.0,5.9,91.0,1953.9767,6.5,0.774,12.6,76.0
0,179.0,42.0,0.4,9.0,5.9,91.0,16683.94578,6.5,0.772,12.5,74.0
0,183.0,41.1,0.2,9.0,6.0,9.0,1458.8796,6.37,0.773,12.5,71.0
0,185.0,4.2,0.3,9.0,6.1,91.0,21188.11857,6.41,0.767,12.4,69.9
0,187.0,39.3,0.7,88.0,6.1,9.0,1653.1844,6.37,0.76,12.4,69.7
0,188.0,38.4,0.6,92.0,6.2,89.0,1495.96337,6.35,0.751,12.3,69.6
0,189.0,37.6,0.5,95.0,6.3,95.0,12323.1275,6.12,0.745,12.3,69.5
0,19.0,36.8,1.0,94.0,6.3,94.0,129.51914,5.82,0.736,12.2,69.4
0,191.0,36.0,0.5,91.0,6.4,91.0,884.518666,5.53,0.729,12.0,69.3
0,192.0,35.2,2.0,96.0,6.5,96.0,749.626612,5.12,0.721,11.9,69.2
0,194.0,34.4,1.2,91.0,6.6,91.0,6935.721451,4.55,0.715,11.8,69.1
0,197.0,33.6,0.9,9.0,6.7,9.0,643.947262,4.68,0.709,11.7,69.1
0,1.0,61.2,0.1,98.0,6.5,98.0,3828.91589,3.755,0.723,14.6,75.3
0,12.0,6.2,0.1,98.0,6.5,98.0,4271.68172,1.39,0.722,14.7,75.1
0,13.0,59.3,0.1,98.0,6.4,98.0,4199.47253,1.29,0.72,14.7,74.9
0,13.0,58.3,0.1,97.0,6.4,97.0,4137.55421,1.3,0.717,14.6,74.9
0,13.0,57.4,0.1,98.0,6.4,98.0,4256.91279,1.29,0.714,14.5,74.8
0,12.0,56.5,0.1,98.0,6.3,98.0,414.15177,1.28,0.71,14.4,74.8
0,12.0,55.6,0.1,99.0,6.3,99.0,4129.977335,1.4,0.706,14.4,74.7
0,12.0,54.7,0.1,99.0,6.3,99.0,431.9326,1.37,0.701,14.3,74.7
0,12.0,53.9,0.1,98.0,6.3,98.0,3778.184171,1.24,0.695,14.3,74.6
0,12.0,53.1,0.1,99.0,6.3,99.0,3371.71231,1.46,0.689,14.2,74.4
0,14.0,52.2,0.1,98.0,6.4,98.0,3194.562243,1.37,0.683,13.9,74.2
0,15.0,51.4,0.1,97.0,6.4,97.0,3112.83529,1.36,0.673,13.6,74.0
0,17.0,5.6,0.1,95.0,6.4,95.0,2761.969249,1.34,0.667,13.5,73.7
0,19.0,49.7,0.1,96.0,6.5,96.0,2346.5937,1.17,0.662,13.3,73.5
0,11.0,48.9,0.1,98.0,6.5,98.0,2254.933126,1.19,0.654,13.1,73.2
0,112.0,48.1,0.1,97.0,6.6,97.0,2213.91488,1.21,0.646,12.8,72.9
0,16.0,66.1,0.1,97.0,4.9,97.0,1979.52569,3.755,0.764,14.5,75.8
0,17.0,65.3,0.1,96.0,4.9,96.0,12127.22522,1.45,0.759,14.5,75.5
0,19.0,64.5,0.1,98.0,4.9,98.0,12542.93565,1.41,0.754,14.4,75.2
0,112.0,63.7,0.1,97.0,4.9,97.0,1172.3843,1.54,0.75,14.3,74.8
0,114.0,62.8,0.1,97.0,4.9,97.0,11341.13395,1.53,0.737,13.8,74.5
0,116.0,61.9,0.1,97.0,4.9,97.0,1672.5693,1.49,0.715,13.0,74.2
0,118.0,61.1,0.1,96.0,4.9,96.0,936.499911,1.4,0.709,12.5,73.9
0,121.0,6.2,0.1,96.0,5.0,96.0,185.68975,1.39,0.705,12.5,73.5
0,124.0,59.3,0.1,96.0,5.0,96.0,979.49246,1.26,0.697,12.3,73.2
0,126.0,58.5,0.1,9.0,5.0,9.0,834.869161,1.29,0.687,11.9,72.8
0,129.0,57.6,0.1,9.0,5.0,9.0,7384.354661,1.29,0.681,11.9,72.4
0,132.0,56.8,0.1,85.0,5.1,85.0,64.72953,1.35,0.675,12.0,72.0
0,135.0,55.9,0.1,68.0,5.1,69.0,4718.51291,1.42,0.668,11.9,71.6
0,138.0,55.1,0.1,78.0,5.2,78.0,366.57,1.47,0.658,11.5,71.2
0,14.0,54.3,0.1,88.0,5.2,88.0,3119.63716,1.49,0.653,11.1,78.0
0,143.0,53.5,0.1,85.0,5.3,85.0,4316.553895,1.54,0.641,10.7,74.0
0,215.0,48.6,0.1,99.0,3.3,99.0,6432.668768,3.755,0.688,10.8,66.3
0,217.0,47.7,0.1,98.0,3.3,98.0,7962.365824,2.9,0.683,10.8,66.0
0,228.0,46.7,0.1,98.0,3.2,98.0,734.42525,2.93,0.678,10.7,65.4
0,22.0,45.9,0.1,97.0,3.2,98.0,6675.262954,2.75,0.672,10.7,65.6
0,217.0,45.0,0.1,97.0,3.2,97.0,5649.978486,2.55,0.665,10.6,65.6
0,211.0,44.2,0.1,96.0,3.2,96.0,4439.23,2.48,0.0,10.6,65.8
0,215.0,43.4,0.1,96.0,3.2,97.0,436.459223,2.35,0.0,10.5,65.6
0,235.0,42.7,0.1,96.0,3.2,96.0,394.467675,2.4,0.0,10.5,64.5
0,241.0,42.0,0.1,98.0,3.3,98.0,26.371428,2.58,0.0,10.4,64.1
0,245.0,41.3,0.1,98.0,3.3,98.0,2136.66815,2.71,0.0,10.4,63.7
0,248.0,4.7,0.1,99.0,3.4,99.0,174.51475,2.85,0.0,10.3,63.3
0,238.0,4.0,0.1,97.0,3.4,98.0,1453.917166,2.86,0.0,10.3,63.5
0,231.0,39.4,0.1,83.0,3.5,66.0,1283.885977,2.88,0.0,10.3,63.4
0,229.0,38.7,0.1,98.0,3.5,99.0,967.917468,2.33,0.0,10.2,63.3
0,221.0,38.1,0.1,95.0,3.6,94.0,774.4763388,2.35,0.0,10.2,64.0
0,224.0,37.5,0.1,97.0,3.6,98.0,643.17518,2.9,0.0,0.0,63.8
0,144.0,79.3,0.1,9.0,0.2,9.0,3542.13589,0.01,0.677,0.0,72.1
0,291.0,18.5,3.1,78.0,5.6,82.0,693.8963829,3.755,0.488,10.0,62.3
0,38.0,18.1,3.2,78.0,5.7,82.0,719.172669,0.01,0.483,10.0,61.5
0,325.0,17.6,4.0,78.0,5.7,82.0,662.492293,0.01,0.478,10.0,67.0
0,339.0,17.2,4.6,78.0,5.8,82.0,647.74741,0.01,0.477,10.0,60.0
0,347.0,16.7,6.8,82.0,5.9,82.0,584.3962137,10.22,0.477,10.7,59.3
0,362.0,16.3,8.0,8.0,6.0,79.0,594.9972557,10.03,0.473,10.9,58.4
0,378.0,15.9,8.1,79.0,6.1,78.0,647.17732,9.63,0.464,10.8,57.5
0,41.0,15.6,8.2,71.0,6.2,69.0,449.6928183,9.79,0.453,10.6,56.3
0,41.0,15.2,8.4,73.0,6.3,7.0,41.858631,9.65,0.442,10.3,55.5
0,41.0,14.8,8.6,64.0,6.4,62.0,336.4593923,9.81,0.434,10.6,54.9
0,446.0,14.5,8.7,64.0,6.5,59.0,315.788227,10.09,0.429,10.9,53.2
0,485.0,14.2,8.9,62.0,6.6,58.0,288.236949,9.89,0.427,11.6,51.3
0,53.0,13.9,9.4,59.0,6.7,57.0,237.9995917,10.16,0.418,11.5,51.0
0,523.0,13.6,10.0,57.0,6.8,57.0,24.2423229,10.42,0.404,11.0,48.8
0,539.0,13.3,10.8,55.0,6.9,56.0,234.984775,10.57,0.396,10.8,47.7
0,554.0,13.0,11.6,52.0,7.0,55.0,257.63369,10.47,0.382,9.8,46.6
0,195.0,61.3,0.2,23.0,2.3,51.0,2124.662666,3.755,0.748,15.3,71.3
0,23.0,6.7,0.2,23.0,2.3,45.0,314.658296,8.06,0.746,15.2,78.0
0,198.0,6.1,0.2,76.0,2.3,72.0,429.71554,8.44,0.744,15.2,71.0
0,25.0,59.6,0.2,76.0,2.4,72.0,3855.42128,8.44,0.739,15.1,77.0
0,24.0,59.0,0.2,5.0,2.4,54.0,3569.75727,8.48,0.734,14.9,75.0
0,212.0,58.5,0.2,52.0,2.4,57.0,2965.142365,8.39,0.728,14.9,69.8
0,231.0,58.0,0.3,71.0,2.5,74.0,2545.48341,8.71,0.734,14.9,69.2
0,273.0,57.6,0.4,9.0,2.5,91.0,3891.37823,9.46,0.73,14.9,67.7
0,277.0,57.2,0.7,98.0,2.5,98.0,368.68998,8.86,0.723,14.8,67.5
0,267.0,56.8,0.8,98.0,2.6,99.0,233.18831,7.99,0.716,14.7,67.7
0,278.0,56.4,0.9,96.0,2.7,95.0,1828.717626,7.31,0.707,14.5,67.0
0,267.0,56.1,1.0,99.0,2.7,99.0,1367.352433,6.79,0.7,14.6,67.4
0,256.0,55.7,0.9,97.0,2.8,99.0,148.522488,5.92,0.691,14.3,67.6
0,256.0,55.4,0.9,99.0,2.9,99.0,879.475486,4.89,0.683,13.9,67.6
0,253.0,55.1,0.8,99.0,2.9,99.0,78.738243,4.31,0.673,13.2,67.7
0,257.0,54.8,0.7,99.0,3.0,99.0,635.789635,4.49,0.669,13.3,67.5
0,75.0,64.2,0.1,99.0,5.3,99.0,3911.74689,3.755,0.836,13.3,77.1
0,77.0,62.4,0.1,99.0,5.2,99.0,44449.7435,1.91,0.832,13.3,76.9
0,78.0,6.5,0.1,98.0,5.2,98.0,4335.64268,1.82,0.829,13.3,76.7
0,8.0,58.6,0.1,96.0,5.1,96.0,42112.23565,1.75,0.826,13.3,76.5
0,81.0,57.1,0.1,95.0,5.1,95.0,4462.3129,1.73,0.824,13.3,76.3
0,82.0,55.8,0.1,94.0,5.1,94.0,3549.14832,1.69,0.826,13.3,76.2
0,84.0,55.1,0.1,93.0,5.1,94.0,3372.57517,1.73,0.831,13.2,76.0
0,85.0,54.8,0.1,92.0,5.1,94.0,45758.9554,1.86,0.829,13.1,75.8
0,87.0,55.1,0.1,92.0,5.1,94.0,42672.61323,1.69,0.826,12.9,75.6
0,89.0,55.8,0.1,92.0,5.1,94.0,42372.22166,1.74,0.823,12.8,75.4
0,92.0,56.6,0.1,94.0,5.1,94.0,39439.8197,1.79,0.818,12.6,75.3
0,95.0,57.0,0.1,94.0,5.2,94.0,36161.1761,1.77,0.813,12.4,75.1
0,98.0,56.8,0.1,94.0,5.2,94.0,3323.52318,1.74,0.808,12.3,74.9
0,11.0,56.0,0.1,94.0,5.3,94.0,31311.35936,1.72,0.803,12.1,74.7
0,14.0,55.0,0.1,94.0,5.3,94.0,3161.52935,1.67,0.798,12.0,74.5
0,17.0,54.1,0.1,94.0,5.4,94.0,3371.26869,1.64,0.791,11.8,74.2
1,69.0,66.6,0.1,96.0,0.8,96.0,1766.947595,10.66,0.677,12.3,81.2
1,71.0,66.0,0.1,95.0,0.8,95.0,1766.947595,10.37,0.677,12.3,81.0
1,72.0,65.4,0.1,95.0,0.8,95.0,1766.947595,10.32,0.677,12.3,87.0
1,72.0,64.8,0.1,95.0,0.8,95.0,1766.947595,10.42,0.677,12.3,86.0
1,74.0,64.2,0.1,95.0,0.8,95.0,1766.947595,10.68,0.677,12.3,86.0
1,77.0,63.6,0.1,94.0,0.8,94.0,1766.947595,10.88,0.677,12.3,82.0
1,78.0,63.1,0.1,93.0,0.8,93.0,1766.947595,10.79,0.677,12.3,81.0
1,8.0,62.5,0.1,92.0,0.8,92.0,1766.947595,11.47,0.677,12.3,79.6
1,8.0,61.9,0.1,92.0,0.7,92.0,1766.947595,11.84,0.677,12.3,79.5
1,82.0,61.3,0.1,92.0,0.7,92.0,1766.947595,11.61,0.677,12.3,79.3
1,82.0,6.7,0.1,91.0,0.7,91.0,1766.947595,12.05,0.677,12.3,79.0
1,83.0,6.1,0.1,92.0,0.7,92.0,1766.947595,12.22,0.677,12.3,78.8
1,86.0,59.5,0.1,91.0,0.7,91.0,1766.947595,11.85,0.677,12.3,78.3
1,87.0,58.8,0.1,91.0,0.7,91.0,1766.947595,11.44,0.677,12.3,78.2
1,88.0,58.2,0.1,91.0,0.7,91.0,1766.947595,10.91,0.677,12.3,78.0
1,89.0,57.5,0.1,91.0,0.7,91.0,1766.947595,10.59,0.677,12.3,77.8
0,279.0,23.8,1.4,98.0,6.7,96.0,1766.947595,3.755,0.677,12.3,61.8
0,34.0,23.2,1.4,97.0,6.8,97.0,1766.947595,0.01,0.677,12.3,67.0
0,323.0,22.5,2.1,91.0,6.8,91.0,1766.947595,4.2,0.677,12.3,59.7
0,348.0,21.9,2.4,92.0,6.9,9.0,1766.947595,3.98,0.677,12.3,58.6
0,348.0,21.3,3.1,9.0,7.0,88.0,1766.947595,4.04,0.677,12.3,58.3
0,36.0,2.7,4.6,91.0,7.1,94.0,1766.947595,4.19,0.677,12.3,57.5
0,368.0,2.2,6.4,85.0,7.2,88.0,1766.947595,3.97,0.677,12.3,56.9
